#{"t_start": 1779341887.5753717, "env_id": "None"}
r,l,t--1361.513166,400,6.906539-717.551588,400,11.94861
-830.323153,400,16.439606
-9-8-1424.837426,400,20.26-930.179833,400,25.359489
-18-481.021521,400,31.22769-1302.353231,400,36.350648
-610.8-813.745528,400,40.29-1009.-1068.327354,400,44.7-1115.-559.254298,400,49.29-660.-1143.275635,400,55.75-1152.-1178.694464,369,59.97-369.--1690.044667,294,66.013487--529.407794,225,68.684225
-763.962249,290,72.144399
-1472.351594,398,76.643673
-1267.402542,383,80.996673
-1133.99538,306,86.484354
-275.155403,400,91.005867
-377.859514,187,93.329565
-895.235581,270,96.517086
-1371.252395,312,100.130155
-878.314745,289,103.5792
-635.470297,400,108.127232
-954.580093,256,113.05743
-896.71736,250,116.036875
-373.348472,217,118.757226
-445.982818,166,120.867522
-506.360623,171,1-1665.99258-448.445369,203,12-785.68535-422.670886,205,12-189.86471-334.153738,203,13-780.26139-331.424668,174,135.12843--240.368825,168,137-187.53-409.748927,228,140.0-530.38-244.349061,216,144.-137.510-1025.70148,214,147.-814.347-608.798497,228,150-1509.765-299.584337,226,152.-431.344-228.540496,205,155.-107.292-527.599443,190,157.-552.553-374.275854,190,160-390.7403-220.00079,264,163-501.8619-1250.595583,296,167.061495
-435.225571,275,17-694.52736-151.589144,186,17-277.46780-255.622172,186,17-204.04487-543.074794,188,1-364.794101-365.525627,221,181.972727
-254.356896,133,1-274.053308-517.139485,159,1-381.441475,288,189.432671
0.483104,200,191.919735
-322.98376,17-671.841669,19-754.529646,217,198.811457
-79.293922,92,-929.141246,-228.848314,153,-405.473385,-17.765359-1194.-315.496419-186.694031,136,208.450528
23.057434,112,210.00097
-709.020438,-1588.324048,400,214.321349
-130.523209,253,217.872836
-464.799878,128,219.584892
-222.254548,180,221.911557
-395.101369,196,224.416592
-108.981159,187-1257.967069,-165.753151,151,16.823136,13-233.420551,1-14.330916,154,-131.837234,156,235.413282
-163.125082,145,237.354596
-400.132485,178,239.724664
27.201582,134,241.544831
-86.482156,156,243.26884
-154.376518,171,245.023904
-72.753187,166,247.254322
-181.339453,150,249.24263
51.856016,159,251.327401
-474.809472,166,253.094609
-20.016421,137,254.953387
-58.094396,153,259.377943
-131.92844-463.890254,260,26-447.15858-853.829223,167,26-379.881595,244,267.365721
-388.188219,165,269.583891
-849.125293,311,273.295892
-377.537914,135,275.207333
-1.259574,126,276.998619
-221.223864,123,281.066892
-84.001405,142,283.707296
-437.483055,162,285.875334
-917.948334,247,290.815932
-310.998966,325,295.147505
-999.708971,364,299.85691
-213.692531,154,301.527217
28.03502,140,302.956725
-48.023546,121,304.680233
-486.751858,269,307.567669
-329.929235,172,310.279323
-916.169242,194,312.807503
-1133.768758,364,319.247784
-515.722564,315,322.547965
-152.519485,174,324.808156
-566.080318,400,329.849072
-1017.651952,400,334.967822
-739.198438,400,339.549404
-30.281843,80,340.39961
-1300.988364,400,347.082094
-1249.842705,262,352.201368
-964.41414,289,356.040401
-979.994814,376,360.371758
-1561.050877,400,364.98109
-1245.899875,400,369.553053
-1744.884449,400,374.086937
-135.776364,234,378.9635
-424.133456,225,381.76125
-1581.259821,297,384.832429
-345.045251,160,386.975173
-734.319719,345,391.058261
-1841.584738,400,395.675475
-1580.476253,349,399.742784
-1159.094581,400,406.333942
-391.151865,400,410.923457
-285.955691,400,415.514757
8.968499,400,423.319236
-49.246972,400,427.74757
-650.100442,374,432.10573
-1212.463999,400,438.640733
-525.747565,400,443.293034
-245.404258,400,447.907728
